Jour;Catégorie client;Puissance moyenne journalière (W)
2023-05-08;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);11725129430.0
2023-05-12;Puissance moyenne journalière de la production profilée totale (W);300750729.0
2023-05-29;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);152532571.0
2023-05-29;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);12904863.0
2023-06-08;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);4816326737.0
2023-06-08;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3569192463.0
2023-06-08;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);10166220047.0
2023-06-08;Puissance moyenne journalière de la production autres totale (W);1467718844.0
2023-06-22;Puissance moyenne journalière de la consommation totale (W);32261534170.0
2023-06-22;Puissance moyenne journalière de la production totale (W);7104705170.0
2023-06-22;Puissance moyenne journalière de la production profilée totale (W);294401187.0
2023-06-23;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);10295384506.0
2023-06-23;Puissance moyenne journalière de la production autres totale (W);1475262232.0
2023-06-29;Puissance moyenne journalière de la consommation totale (W);32781034915.0
2023-06-29;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);4974282134.0
2023-06-29;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);17138634.0
2023-07-06;Puissance moyenne journalière de la consommation télérelevée HTA (W);13430001374.0
2023-07-09;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);3761469689.0
2023-07-10;Puissance moyenne journalière de la consommation totale HTA (W);13333200888.0
2023-07-10;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);5012825867.0
2023-07-10;Puissance moyenne journalière de la production profilée totale (W);483536316.0
2023-07-11;Puissance moyenne journalière de la production profilée totale (W);425338548.0
2023-07-11;Puissance moyenne journalière de la production hydraulique profilée (W);512028.0
2023-07-11;Puissance moyenne journalière de la production autres profilée (W);1296232.0
2023-07-22;Puissance moyenne journalière de la consommation totale (W);28309836579.0
2023-07-22;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);2088315.0
2023-08-01;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);2250662.0
2023-08-03;Puissance moyenne journalière de la consommation totale (W);29883720848.0
2023-08-03;Puissance moyenne journalière de la consommation télérelevée HTA (W);11231761581.0
2023-08-20;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);2230284.0
2023-08-20;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3073674678.0
2023-08-20;Puissance moyenne journalière de la production totale (W);5385555245.0
2023-08-20;Puissance moyenne journalière de la production profilée totale (W);450902345.0
2023-08-20;Puissance moyenne journalière de la production cogénération profilée (W);24615.0
2023-09-12;Puissance moyenne journalière de la consommation totale HTA (W);13481037493.0
2023-09-12;Puissance moyenne journalière de la consommation profilée HTA (W);4955909.0
2023-09-22;Puissance moyenne journalière de la consommation totale HTA (W);12276361679.0
2023-09-22;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);148990815.0
2023-09-29;Puissance moyenne journalière de la consommation totale (W);31196563912.0
2023-09-29;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);3558100.0
2023-09-29;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3717646005.0
2023-09-29;Puissance moyenne journalière de la production totale (W);8218094992.0
2023-09-29;Puissance moyenne journalière de la production profilée totale (W);312113040.0
2023-09-29;Puissance moyenne journalière de la production autres totale (W);972993328.0
2023-09-29;Puissance moyenne journalière de la production cogénération profilée (W);28931.0
2023-10-10;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3669461300.0
2023-10-10;Puissance moyenne journalière de la production totale (W);4754075008.0
2023-10-11;Puissance moyenne journalière de la production autres profilée (W);1319967.0
2023-10-18;Puissance moyenne journalière de la consommation totale (W);34155392316.0
2023-10-18;Puissance moyenne journalière de la production hydraulique profilée (W);368156.0
2023-10-27;Puissance moyenne journalière de la production cogénération totale (W);99614412.0
2023-10-27;Puissance moyenne journalière de la production cogénération profilée (W);25829.0
2023-10-27;Puissance moyenne journalière de la production hydraulique profilée (W);934016.0
2023-10-27;Puissance moyenne journalière de la production autres profilée (W);2310674.0
2023-11-30;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);380204892.0
2023-11-30;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);18542467.0
2023-11-30;Puissance moyenne journalière de la production cogénération totale (W);1853480839.0
2023-11-30;Puissance moyenne journalière de la production autres profilée (W);1459582.0
2023-12-02;Puissance moyenne journalière de la consommation profilée HTA (W);4078570.0
2023-12-02;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);16240285.0
2023-12-03;Puissance moyenne journalière de la production hydraulique profilée (W);1466152.0
2023-12-11;Puissance moyenne journalière de la consommation totale (W);42717343990.0
2023-12-11;Puissance moyenne journalière de la consommation profilée HTA (W);5302113.0
2023-12-11;Puissance moyenne journalière de la production télérelevée totale (W);11105032292.0
2023-12-11;Puissance moyenne journalière de la production autres totale (W);1588495182.0
2023-12-26;Puissance moyenne journalière de la consommation totale (W);40515183780.0
2023-12-26;Puissance moyenne journalière de la consommation totale HTA (W);9503514980.0
2023-12-26;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);5874983.0
2023-12-26;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);20950933043.0
2023-12-26;Puissance moyenne journalière de la production hydraulique profilée (W);1713997.0
2023-12-26;Puissance moyenne journalière de la production autres profilée (W);1388350.0
2023-12-30;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);4479954333.0
2023-12-30;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);20759629336.0
2023-12-30;Puissance moyenne journalière de la production télérelevée totale (W);11552925395.0
2024-01-02;Puissance moyenne journalière de la consommation profilée HTA (W);2658268.0
2024-01-02;Puissance moyenne journalière de la production télérelevée totale (W);17706086490.0
2024-01-04;Puissance moyenne journalière de la consommation totale HTA (W);12445058874.0
2024-01-04;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);5142200104.0
2024-01-14;Puissance moyenne journalière de la consommation totale HTA (W);10013098873.0
2024-01-14;Puissance moyenne journalière de la production télérelevée totale (W);4484772079.0
2024-01-20;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);604462637.0
2024-01-20;Puissance moyenne journalière de la production autres profilée (W);1400504.0
2024-01-26;Puissance moyenne journalière de la consommation télérelevée HTA (W);12896207964.0
2024-01-26;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);5573303784.0
2024-01-26;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);19214265359.0
2024-01-26;Puissance moyenne journalière de la production télérelevée totale (W);10272855289.0
2024-02-09;Puissance moyenne journalière de la consommation totale HTA (W);12756054912.0
2024-02-09;Puissance moyenne journalière de la consommation profilée HTA (W);4150925.0
2024-02-28;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);5732088126.0
2024-02-28;Puissance moyenne journalière de la production autres profilée (W);1500176.0
2024-03-21;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);3730172.0
2024-03-21;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);11135801.0
2024-03-21;Puissance moyenne journalière de la production profilée totale (W);446137877.0
2024-03-21;Puissance moyenne journalière de la production hydraulique profilée (W);1919491.0
2024-04-08;Puissance moyenne journalière de la consommation totale HTA (W);12082242213.0
2024-04-08;Puissance moyenne journalière de la production totale (W);8589303928.0
2024-04-08;Puissance moyenne journalière de la production profilée totale (W);347011803.0
2024-04-08;Puissance moyenne journalière de la production cogénération profilée (W);36476.0
2024-04-08;Puissance moyenne journalière de la production hydraulique profilée (W);1928907.0
2024-04-26;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);12678563.0
2024-05-06;Puissance moyenne journalière de la consommation totale HTA (W);11439745397.0
2024-05-06;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3766559254.0
2024-05-06;Puissance moyenne journalière de la production totale (W);7338092698.0
2024-05-06;Puissance moyenne journalière de la production autres profilée (W);1528897.0
2024-05-14;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);4485925414.0
2024-05-14;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);176946566.0
2024-05-14;Puissance moyenne journalière de la production cogénération totale (W);21465906.0
2024-05-20;Puissance moyenne journalière de la consommation télérelevée HTA (W);8906636112.0
2024-05-20;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);2389156.0
2024-05-24;Puissance moyenne journalière de la consommation télérelevée HTA (W);12138317632.0
